orig_lon,orig_lat,dest_lon,dest_lat,dist,orig_code,dest_code
1777138.6457102753,2425123.404673397,51965.0268015463,747152.7310128756,3488.95,36104,48288
1777138.6457102753,2425123.404673397,835239.0389917875,1896673.6330517728,9739.0,36104,18294
1777138.6457102753,2425123.404673397,1360453.871480342,897499.8237438557,1023.45,36104,1227260
1777138.6457102753,2425123.404673397,85933.60951427933,1751674.1709113077,7436.79,36104,20312
1777138.6457102753,2425123.404673397,155407.14073072682,1776075.2050347952,5160.31,36104,29312
1777138.6457102753,2425123.404673397,272327.9276046046,780613.2204012786,2173.99,36104,22324
1777138.6457102753,2425123.404673397,-329669.5377962152,527370.51220434,6882.75,36104,4829700
1777138.6457102753,2425123.404673397,-1740375.9444280695,1788390.7871088353,7403.15,36104,32332
1777138.6457102753,2425123.404673397,-1860217.9630801964,1473238.5186342879,4997.18,36104,06348
1777138.6457102753,2425123.404673397,901770.3753566212,1714013.1892324765,2953.35,36104,21350
1777138.6457102753,2425123.404673397,568801.8471461406,1375263.4951671835,3244.08,36104,4732820
1777138.6457102753,2425123.404673397,1555676.3522769217,471657.9829443324,6194.91,36104,1233100
1777138.6457102753,2425123.404673397,634773.6002827584,2259688.2167589855,7099.71,36104,55376
1777138.6457102753,2425123.404673397,188126.10608905077,2457583.829147119,4521.34,36104,27378
1777138.6457102753,2425123.404673397,769713.315202403,885648.6140535495,2947.57,36104,01380
1777138.6457102753,2425123.404673397,826271.6018482454,1489046.020350437,4993.85,36104,47400
1777138.6457102753,2425123.404673397,585504.7548752622,791975.827052875,10186.34,36104,22406
1777138.6457102753,2425123.404673397,1870165.81159266,2283973.3996532396,7615.99,36104,09408
1777138.6457102753,2425123.404673397,1793356.0607348296,2152354.130887192,7637.05,36104,34408
1777138.6457102753,2425123.404673397,1830309.8021530167,2251634.3078665943,7720.99,36104,36408
1777138.6457102753,2425123.404673397,-129265.38495758548,1372710.0040935208,1778.14,36104,40416
1777138.6457102753,2425123.404673397,1425479.4852734506,731264.7965356008,4609.17,36104,12422
1777138.6457102753,2425123.404673397,1772379.1008815584,2048767.732517025,6750.06,36104,34428
1777138.6457102753,2425123.404673397,1711615.2299271477,2095093.3015067817,6213.21,36104,42428
1777138.6457102753,2425123.404673397,-1481686.7716122833,1249664.918173025,5379.23,36104,0438060
1777138.6457102753,2425123.404673397,1350090.3214611178,2054864.9011344553,6620.72,36104,42430
1777138.6457102753,2425123.404673397,-2061495.814282226,2782672.610672488,5499.23,36104,4138900
1777138.6457102753,2425123.404673397,1998332.9605861106,2333090.4812079803,6081.26,36104,4439300
1777138.6457102753,2425123.404673397,1535079.9147619007,1555743.9938894042,9507.24,36104,37450
1777138.6457102753,2425123.404673397,859461.8013811853,1123718.8115117212,2424.03,36104,0199999
1777138.6457102753,2425123.404673397,-1409822.6344101413,1406241.3899135457,4797.22,36104,0499999
1777138.6457102753,2425123.404673397,322334.21099498414,1321049.7468896282,4359.85,36104,0599999
1777138.6457102753,2425123.404673397,-2085691.4601657859,1936302.3225969987,4499.53,36104,0699999
1777138.6457102753,2425123.404673397,-828704.7509787696,1803357.0062836835,6864.81,36104,0899999
1777138.6457102753,2425123.404673397,1959619.8665293732,2301184.0231785546,6497.63,36104,0999999
1777138.6457102753,2425123.404673397,1745647.4769067666,1962793.4271028866,3942.0,36104,1099999
1777138.6457102753,2425123.404673397,1270331.2024319929,730160.2688835,5287.68,36104,1299999
1777138.6457102753,2425123.404673397,1182037.5884455377,1120663.9786709112,11040.49,36104,1399999
1777138.6457102753,2425123.404673397,-1470716.4480401543,2517453.0853511305,8253.34,36104,1699999
1777138.6457102753,2425123.404673397,570967.4813690882,1900109.793108116,1069.65,36104,1799999
1777138.6457102753,2425123.404673397,827068.4631380993,1908258.05519881,6646.65,36104,1899999
1777138.6457102753,2425123.404673397,205744.3854069519,2121863.8473061393,9615.77,36104,1999999
1777138.6457102753,2425123.404673397,-217713.6245952503,1719331.062035344,6634.72,36104,2099999
1777138.6457102753,2425123.404673397,937602.2022976507,1658436.4032461748,7788.66,36104,2199999
1777138.6457102753,2425123.404673397,352329.9116670683,928510.7278178815,5550.1,36104,2299999
1777138.6457102753,2425123.404673397,2068713.0927273163,2778500.0038201017,9370.58,36104,2399999
1777138.6457102753,2425123.404673397,1646666.5852966167,1930981.133468758,5448.44,36104,2499999
1777138.6457102753,2425123.404673397,1918241.076605832,2376833.249182114,3555.54,36104,2599999
1777138.6457102753,2425123.404673397,820564.6817744466,2453127.64506813,5168.12,36104,2699999
1777138.6457102753,2425123.404673397,124401.10690389422,2603598.7823441867,5790.56,36104,2799999
1777138.6457102753,2425123.404673397,589590.2920015279,1093617.0699988138,7185.18,36104,2899999
1777138.6457102753,2425123.404673397,309299.43429741106,1700195.2649219132,7183.93,36104,2999999
1777138.6457102753,2425123.404673397,-1037509.214966904,2746989.881573251,11498.31,36104,3099999
1777138.6457102753,2425123.404673397,-314240.5802200446,2065208.2149258722,8451.06,36104,3199999
1777138.6457102753,2425123.404673397,-1750962.8470681,2068926.3002216197,5335.68,36104,3299999
1777138.6457102753,2425123.404673397,1939211.887798745,2549037.5415993673,6585.89,36104,3399999
1777138.6457102753,2425123.404673397,1785106.090100472,2064657.7067048026,6634.18,36104,3499999
1777138.6457102753,2425123.404673397,-920665.388683542,1309792.709344663,3851.42,36104,3599999
1777138.6457102753,2425123.404673397,1636174.7010609407,2425714.55049647,1931.07,36104,3699999
1777138.6457102753,2425123.404673397,1508515.909202779,1513797.751468366,8065.63,36104,3799999
1777138.6457102753,2425123.404673397,-338811.51796320133,2724951.2238206496,6044.18,36104,3899999
1777138.6457102753,2425123.404673397,1122160.0341653524,2005470.62758334,7332.46,36104,3999999
1777138.6457102753,2425123.404673397,-149405.17836595204,1386935.0441761205,11140.43,36104,4099999
1777138.6457102753,2425123.404673397,-1937243.8371652008,2569287.6385418437,6404.42,36104,4199999
1777138.6457102753,2425123.404673397,1520634.3663441138,2145251.830153367,436.46,36104,4299999
1777138.6457102753,2425123.404673397,1401679.8442717057,1307794.3506748234,7644.79,36104,4599999
1777138.6457102753,2425123.404673397,-335518.10431094456,2390919.8646286586,9889.39,36104,4699999
1777138.6457102753,2425123.404673397,886017.3636328926,1467787.645268174,4355.45,36104,4799999
1777138.6457102753,2425123.404673397,-359062.3952592572,965930.535684075,7231.6,36104,4899999
1777138.6457102753,2425123.404673397,-1318160.7044832092,1860817.2185673453,11108.86,36104,4999999
1777138.6457102753,2425123.404673397,1844209.9476964509,2569544.0701882853,8060.87,36104,5099999
1777138.6457102753,2425123.404673397,1445038.26098727,1721234.2412044078,3982.97,36104,5199999
1777138.6457102753,2425123.404673397,-1817606.506498396,2936211.323217678,3067.77,36104,5399999
1777138.6457102753,2425123.404673397,1320062.4887814908,1841675.5664408694,7147.28,36104,5499999
1777138.6457102753,2425123.404673397,469827.00820426666,2424138.342777618,8066.71,36104,5599999
1777138.6457102753,2425123.404673397,-934493.7924652545,2278763.634803301,5721.44,36104,5699999
1777138.6457102753,2425123.404673397,1607336.0045755957,1766163.1567079187,4346.26,36104,5140060
1777138.6457102753,2425123.404673397,1485857.1963519645,2365501.42364202,8856.84,36104,36464
1777138.6457102753,2425123.404673397,-2127642.111526,2047026.160125157,3890.88,36104,06472
1777138.6457102753,2425123.404673397,-1381090.7024665424,2111215.5897829146,3531.58,36104,49482
1777138.6457102753,2425123.404673397,-252469.4681311152,709466.8387291405,7295.53,36104,4841700
1777138.6457102753,2425123.404673397,-1909553.2688008505,1316242.5747351486,5271.19,36104,0641740
1777138.6457102753,2425123.404673397,-2244563.9861302,1941795.2858991763,4843.78,36104,06488
1777138.6457102753,2425123.404673397,1365692.673513942,1096433.6088925821,5253.59,36104,13496
1777138.6457102753,2425123.404673397,-1948783.0080829621,3010084.498569933,4823.86,36104,53500
1777138.6457102753,2425123.404673397,521693.4773471361,1772932.947894421,6407.66,36104,17476
1777138.6457102753,2425123.404673397,450108.3006012951,1725865.6015124542,6883.75,36104,29476
1777138.6457102753,2425123.404673397,1334912.1522906402,660582.804281919,3263.94,36104,1245300
1777138.6457102753,2425123.404673397,-1476198.0193898648,1125777.6920616108,7215.83,36104,0446060
1777138.6457102753,2425123.404673397,-13256.052603242404,1469887.6628835388,4437.05,36104,40538
1777138.6457102753,2425123.404673397,1706156.0854504397,1722381.9080337933,4036.07,36104,5147260
1777138.6457102753,2425123.404673397,1620146.4988764725,1926587.3359588191,4845.56,36104,1147900
1777138.6457102753,2425123.404673397,1613533.2076265116,1933644.5028754878,4704.55,36104,2447900
1777138.6457102753,2425123.404673397,1561879.5254676663,1898963.5072216217,10559.99,36104,51548
1060239.8335588726,1243282.5882412936,1777138.6457102753,2425123.404673397,9732.37,13122,36104
1060239.8335588726,1243282.5882412936,1060239.8335588726,1243282.5882412936,0.0,13122,13122
1060239.8335588726,1243282.5882412936,-158939.94523210713,799858.582410359,3275.61,13122,4812420
1060239.8335588726,1243282.5882412936,1647307.3946917863,1981555.2462317643,7694.01,13122,2412580
1060239.8335588726,1243282.5882412936,466694.8347207637,838747.644172342,4788.9,13122,22132
1060239.8335588726,1243282.5882412936,172555.44555296918,782214.3102372125,5195.19,13122,4813140
1060239.8335588726,1243282.5882412936,845269.9897471223,1205019.1421642012,7360.96,13122,01142
1060239.8335588726,1243282.5882412936,1995825.7179868715,2400810.960544691,7369.54,13122,25148
1060239.8335588726,1243282.5882412936,1402186.2533183906,2306950.2175967125,8509.44,13122,36160
1060239.8335588726,1243282.5882412936,1474153.8320687078,1231913.3054027453,6294.27,13122,4516700
1060239.8335588726,1243282.5882412936,1369976.170769671,1475085.9572819984,9523.17,13122,37172
1060239.8335588726,1243282.5882412936,644880.157747396,2109569.585022761,5978.22,13122,17176
1060239.8335588726,1243282.5882412936,737124.6965017054,2066199.4590714187,11454.36,13122,18176
1060239.8335588726,1243282.5882412936,1008020.952547196,1863916.4173468514,1300.15,13122,39178
1060239.8335588726,1243282.5882412936,1205386.9626603033,2134519.5142519614,8035.22,13122,39184
1060239.8335588726,1243282.5882412936,1100501.9101324484,1962129.117621246,6173.52,13122,39198
1060239.8335588726,1243282.5882412936,-160682.09856194386,490249.61709464533,3383.23,13122,48204
1060239.8335588726,1243282.5882412936,-87611.66998281254,1096917.2083656464,1481.59,13122,48206
1060239.8335588726,1243282.5882412936,996571.4483290385,1940943.4691799458,3693.13,13122,39212
1060239.8335588726,1243282.5882412936,-743041.5705250199,1900374.1686288114,5953.36,13122,08216
1060239.8335588726,1243282.5882412936,1025352.345968852,2248398.176121096,2123.47,13122,26220
1060239.8335588726,1243282.5882412936,-963398.9553017792,1017932.7157760629,4766.32,13122,4821340
1060239.8335588726,1243282.5882412936,834638.8151434386,2268659.9410516866,3883.86,13122,26266
1060239.8335588726,1243282.5882412936,1414173.4398326948,1567503.4191080974,8709.91,13122,37268
1060239.8335588726,1243282.5882412936,1240342.419590964,1389728.5018773526,7959.84,13122,45273
1060239.8335588726,1243282.5882412936,1925897.384577346,2323953.716795676,10069.03,13122,09278
1060239.8335588726,1243282.5882412936,51965.0268015463,747152.7310128756,6643.66,13122,48288
1060239.8335588726,1243282.5882412936,835239.0389917875,1896673.6330517728,620.93,13122,18294
1060239.8335588726,1243282.5882412936,1360453.871480342,897499.8237438557,10755.71,13122,1227260
1060239.8335588726,1243282.5882412936,85933.60951427933,1751674.1709113077,4419.61,13122,20312
1060239.8335588726,1243282.5882412936,155407.14073072682,1776075.2050347952,9238.08,13122,29312
1060239.8335588726,1243282.5882412936,272327.9276046046,780613.2204012786,9124.91,13122,22324
1060239.8335588726,1243282.5882412936,-329669.5377962152,527370.51220434,7510.98,13122,4829700
1060239.8335588726,1243282.5882412936,-1740375.9444280695,1788390.7871088353,4603.47,13122,32332
1060239.8335588726,1243282.5882412936,-1860217.9630801964,1473238.5186342879,9093.3,13122,06348
1060239.8335588726,1243282.5882412936,901770.3753566212,1714013.1892324765,8298.69,13122,21350
1060239.8335588726,1243282.5882412936,568801.8471461406,1375263.4951671835,9116.89,13122,4732820
1060239.8335588726,1243282.5882412936,1555676.3522769217,471657.9829443324,8021.1,13122,1233100
1060239.8335588726,1243282.5882412936,634773.6002827584,2259688.2167589855,7266.14,13122,55376
1060239.8335588726,1243282.5882412936,188126.10608905077,2457583.829147119,7765.98,13122,27378
1060239.8335588726,1243282.5882412936,769713.315202403,885648.6140535495,10603.3,13122,01380
1060239.8335588726,1243282.5882412936,826271.6018482454,1489046.020350437,8011.68,13122,47400
1060239.8335588726,1243282.5882412936,585504.7548752622,791975.827052875,4700.16,13122,22406
1060239.8335588726,1243282.5882412936,1870165.81159266,2283973.3996532396,6632.68,13122,09408
1060239.8335588726,1243282.5882412936,1793356.0607348296,2152354.130887192,4397.26,13122,34408
1060239.8335588726,1243282.5882412936,1830309.8021530167,2251634.3078665943,2041.43,13122,36408
1060239.8335588726,1243282.5882412936,-129265.38495758548,1372710.0040935208,8416.79,13122,40416
1060239.8335588726,1243282.5882412936,1425479.4852734506,731264.7965356008,8733.45,13122,12422
1060239.8335588726,1243282.5882412936,1772379.1008815584,2048767.732517025,8379.64,13122,34428
1060239.8335588726,1243282.5882412936,1711615.2299271477,2095093.3015067817,5505.84,13122,42428
1060239.8335588726,1243282.5882412936,-1481686.7716122833,1249664.918173025,6905.57,13122,0438060
1060239.8335588726,1243282.5882412936,1350090.3214611178,2054864.9011344553,8142.39,13122,42430
1060239.8335588726,1243282.5882412936,-2061495.814282226,2782672.610672488,7234.44,13122,4138900
1060239.8335588726,1243282.5882412936,1998332.9605861106,2333090.4812079803,5287.71,13122,4439300
1060239.8335588726,1243282.5882412936,1535079.9147619007,1555743.9938894042,1284.76,13122,37450
1060239.8335588726,1243282.5882412936,859461.8013811853,1123718.8115117212,7496.78,13122,0199999
1060239.8335588726,1243282.5882412936,-1409822.6344101413,1406241.3899135457,7633.66,13122,0499999
1060239.8335588726,1243282.5882412936,322334.21099498414,1321049.7468896282,5704.71,13122,0599999
1060239.8335588726,1243282.5882412936,-2085691.4601657859,1936302.3225969987,6061.26,13122,0699999
1060239.8335588726,1243282.5882412936,-828704.7509787696,1803357.0062836835,6063.86,13122,0899999
1060239.8335588726,1243282.5882412936,1959619.8665293732,2301184.0231785546,7320.63,13122,0999999
1060239.8335588726,1243282.5882412936,1745647.4769067666,1962793.4271028866,8719.61,13122,1099999
1060239.8335588726,1243282.5882412936,1270331.2024319929,730160.2688835,7199.62,13122,1299999
1060239.8335588726,1243282.5882412936,1182037.5884455377,1120663.9786709112,4056.9,13122,1399999
1060239.8335588726,1243282.5882412936,-1470716.4480401543,2517453.0853511305,1515.53,13122,1699999
1060239.8335588726,1243282.5882412936,570967.4813690882,1900109.793108116,10377.53,13122,1799999
1060239.8335588726,1243282.5882412936,827068.4631380993,1908258.05519881,4950.85,13122,1899999
1060239.8335588726,1243282.5882412936,205744.3854069519,2121863.8473061393,3994.69,13122,1999999
1060239.8335588726,1243282.5882412936,-217713.6245952503,1719331.062035344,7718.44,13122,2099999
1060239.8335588726,1243282.5882412936,937602.2022976507,1658436.4032461748,4428.73,13122,2199999
1060239.8335588726,1243282.5882412936,352329.9116670683,928510.7278178815,6610.48,13122,2299999
1060239.8335588726,1243282.5882412936,2068713.0927273163,2778500.0038201017,5375.94,13122,2399999
1060239.8335588726,1243282.5882412936,1646666.5852966167,1930981.133468758,6758.0,13122,2499999
1060239.8335588726,1243282.5882412936,1918241.076605832,2376833.249182114,8485.77,13122,2599999
1060239.8335588726,1243282.5882412936,820564.6817744466,2453127.64506813,7792.32,13122,2699999
1060239.8335588726,1243282.5882412936,124401.10690389422,2603598.7823441867,7042.46,13122,2799999
1060239.8335588726,1243282.5882412936,589590.2920015279,1093617.0699988138,3623.6,13122,2899999
1060239.8335588726,1243282.5882412936,309299.43429741106,1700195.2649219132,5001.1,13122,2999999
1060239.8335588726,1243282.5882412936,-1037509.214966904,2746989.881573251,2111.54,13122,3099999
1060239.8335588726,1243282.5882412936,-314240.5802200446,2065208.2149258722,3152.55,13122,3199999
1060239.8335588726,1243282.5882412936,-1750962.8470681,2068926.3002216197,9709.82,13122,3299999
1060239.8335588726,1243282.5882412936,1939211.887798745,2549037.5415993673,6598.52,13122,3399999
1060239.8335588726,1243282.5882412936,1785106.090100472,2064657.7067048026,5559.64,13122,3499999
1060239.8335588726,1243282.5882412936,-920665.388683542,1309792.709344663,9339.84,13122,3599999
1060239.8335588726,1243282.5882412936,1636174.7010609407,2425714.55049647,8465.44,13122,3699999
1060239.8335588726,1243282.5882412936,1508515.909202779,1513797.751468366,7043.58,13122,3799999
1060239.8335588726,1243282.5882412936,-338811.51796320133,2724951.2238206496,7701.5,13122,3899999
1060239.8335588726,1243282.5882412936,1122160.0341653524,2005470.62758334,4701.06,13122,3999999
1060239.8335588726,1243282.5882412936,-149405.17836595204,1386935.0441761205,2831.37,13122,4099999
1060239.8335588726,1243282.5882412936,-1937243.8371652008,2569287.6385418437,3479.43,13122,4199999
1060239.8335588726,1243282.5882412936,1520634.3663441138,2145251.830153367,9357.97,13122,4299999
1060239.8335588726,1243282.5882412936,1401679.8442717057,1307794.3506748234,4375.81,13122,4599999
1060239.8335588726,1243282.5882412936,-335518.10431094456,2390919.8646286586,3906.09,13122,4699999
1060239.8335588726,1243282.5882412936,886017.3636328926,1467787.645268174,9233.46,13122,4799999
1060239.8335588726,1243282.5882412936,-359062.3952592572,965930.535684075,5054.21,13122,4899999
1060239.8335588726,1243282.5882412936,-1318160.7044832092,1860817.2185673453,3829.8,13122,4999999
1060239.8335588726,1243282.5882412936,1844209.9476964509,2569544.0701882853,6054.0,13122,5099999
1060239.8335588726,1243282.5882412936,1445038.26098727,1721234.2412044078,8558.36,13122,5199999
1060239.8335588726,1243282.5882412936,-1817606.506498396,2936211.323217678,10422.53,13122,5399999
1060239.8335588726,1243282.5882412936,1320062.4887814908,1841675.5664408694,4616.29,13122,5499999
1060239.8335588726,1243282.5882412936,469827.00820426666,2424138.342777618,3874.51,13122,5599999
1060239.8335588726,1243282.5882412936,-934493.7924652545,2278763.634803301,8014.72,13122,5699999
1060239.8335588726,1243282.5882412936,1607336.0045755957,1766163.1567079187,5424.49,13122,5140060
1060239.8335588726,1243282.5882412936,1485857.1963519645,2365501.42364202,4634.72,13122,36464
1060239.8335588726,1243282.5882412936,-2127642.111526,2047026.160125157,7863.16,13122,06472
1060239.8335588726,1243282.5882412936,-1381090.7024665424,2111215.5897829146,11030.48,13122,49482
1060239.8335588726,1243282.5882412936,-252469.4681311152,709466.8387291405,4846.13,13122,4841700
1060239.8335588726,1243282.5882412936,-1909553.2688008505,1316242.5747351486,7319.1,13122,0641740
1060239.8335588726,1243282.5882412936,-2244563.9861302,1941795.2858991763,7780.4,13122,06488
1060239.8335588726,1243282.5882412936,1365692.673513942,1096433.6088925821,7154.68,13122,13496
1060239.8335588726,1243282.5882412936,-1948783.0080829621,3010084.498569933,9477.23,13122,53500
1060239.8335588726,1243282.5882412936,521693.4773471361,1772932.947894421,6203.03,13122,17476
1060239.8335588726,1243282.5882412936,450108.3006012951,1725865.6015124542,8162.49,13122,29476
1060239.8335588726,1243282.5882412936,1334912.1522906402,660582.804281919,9639.38,13122,1245300
1060239.8335588726,1243282.5882412936,-1476198.0193898648,1125777.6920616108,6464.27,13122,0446060
1060239.8335588726,1243282.5882412936,-13256.052603242404,1469887.6628835388,10531.6,13122,40538
1060239.8335588726,1243282.5882412936,1706156.0854504397,1722381.9080337933,6473.02,13122,5147260
1060239.8335588726,1243282.5882412936,1620146.4988764725,1926587.3359588191,5809.9,13122,1147900
1060239.8335588726,1243282.5882412936,1613533.2076265116,1933644.5028754878,8116.94,13122,2447900
1060239.8335588726,1243282.5882412936,1561879.5254676663,1898963.5072216217,1547.56,13122,51548
-158939.94523210713,799858.582410359,1777138.6457102753,2425123.404673397,9339.1,4812420,36104
-158939.94523210713,799858.582410359,1060239.8335588726,1243282.5882412936,3275.61,4812420,13122
-158939.94523210713,799858.582410359,-158939.94523210713,799858.582410359,0.0,4812420,4812420
-158939.94523210713,799858.582410359,1647307.3946917863,1981555.2462317643,9127.55,4812420,2412580
-158939.94523210713,799858.582410359,466694.8347207637,838747.644172342,1775.11,4812420,22132
-158939.94523210713,799858.582410359,172555.44555296918,782214.3102372125,1919.63,4812420,4813140
-158939.94523210713,799858.582410359,845269.9897471223,1205019.1421642012,9837.86,4812420,01142
-158939.94523210713,799858.582410359,1995825.7179868715,2400810.960544691,6135.24,4812420,25148
-158939.94523210713,799858.582410359,1402186.2533183906,2306950.2175967125,11717.83,4812420,36160
-158939.94523210713,799858.582410359,1474153.8320687078,1231913.3054027453,7122.39,4812420,4516700
-158939.94523210713,799858.582410359,1369976.170769671,1475085.9572819984,9157.78,4812420,37172
-158939.94523210713,799858.582410359,644880.157747396,2109569.585022761,3409.45,4812420,17176
-158939.94523210713,799858.582410359,737124.6965017054,2066199.4590714187,9373.86,4812420,18176
-158939.94523210713,799858.582410359,1008020.952547196,1863916.4173468514,3274.81,4812420,39178
-158939.94523210713,799858.582410359,1205386.9626603033,2134519.5142519614,10152.88,4812420,39184
-158939.94523210713,799858.582410359,1100501.9101324484,1962129.117621246,7823.62,4812420,39198
-158939.94523210713,799858.582410359,-160682.09856194386,490249.61709464533,1667.01,4812420,48204
-158939.94523210713,799858.582410359,-87611.66998281254,1096917.2083656464,4757.1,4812420,48206
-158939.94523210713,799858.582410359,996571.4483290385,1940943.4691799458,6053.97,4812420,39212
-158939.94523210713,799858.582410359,-743041.5705250199,1900374.1686288114,3644.35,4812420,08216
-158939.94523210713,799858.582410359,1025352.345968852,2248398.176121096,4536.5,4812420,26220
-158939.94523210713,799858.582410359,-963398.9553017792,1017932.7157760629,2629.59,4812420,4821340
-158939.94523210713,799858.582410359,834638.8151434386,2268659.9410516866,720.16,4812420,26266
-158939.94523210713,799858.582410359,1414173.4398326948,1567503.4191080974,9714.15,4812420,37268
-158939.94523210713,799858.582410359,1240342.419590964,1389728.5018773526,10873.9,4812420,45273
-158939.94523210713,799858.582410359,1925897.384577346,2323953.716795676,8213.61,4812420,09278
-158939.94523210713,799858.582410359,51965.0268015463,747152.7310128756,8999.16,4812420,48288
-158939.94523210713,799858.582410359,835239.0389917875,1896673.6330517728,3825.16,4812420,18294
-158939.94523210713,799858.582410359,1360453.871480342,897499.8237438557,9486.11,4812420,1227260
-158939.94523210713,799858.582410359,85933.60951427933,1751674.1709113077,1911.66,4812420,20312
-158939.94523210713,799858.582410359,155407.14073072682,1776075.2050347952,6018.17,4812420,29312
-158939.94523210713,799858.582410359,272327.9276046046,780613.2204012786,11316.59,4812420,22324
-158939.94523210713,799858.582410359,-329669.5377962152,527370.51220434,4435.88,4812420,4829700
-158939.94523210713,799858.582410359,-1740375.9444280695,1788390.7871088353,1936.07,4812420,32332
-158939.94523210713,799858.582410359,-1860217.9630801964,1473238.5186342879,9912.11,4812420,06348
-158939.94523210713,799858.582410359,901770.3753566212,1714013.1892324765,11206.54,4812420,21350
-158939.94523210713,799858.582410359,568801.8471461406,1375263.4951671835,12282.26,4812420,4732820
-158939.94523210713,799858.582410359,1555676.3522769217,471657.9829443324,8927.65,4812420,1233100
-158939.94523210713,799858.582410359,634773.6002827584,2259688.2167589855,4201.75,4812420,55376
-158939.94523210713,799858.582410359,188126.10608905077,2457583.829147119,5020.32,4812420,27378
-158939.94523210713,799858.582410359,769713.315202403,885648.6140535495,10876.43,4812420,01380
-158939.94523210713,799858.582410359,826271.6018482454,1489046.020350437,10532.54,4812420,47400
-158939.94523210713,799858.582410359,585504.7548752622,791975.827052875,3060.18,4812420,22406
-158939.94523210713,799858.582410359,1870165.81159266,2283973.3996532396,7703.03,4812420,09408
-158939.94523210713,799858.582410359,1793356.0607348296,2152354.130887192,1702.17,4812420,34408
-158939.94523210713,799858.582410359,1830309.8021530167,2251634.3078665943,4686.04,4812420,36408
-158939.94523210713,799858.582410359,-129265.38495758548,1372710.0040935208,9978.13,4812420,40416
-158939.94523210713,799858.582410359,1425479.4852734506,731264.7965356008,10755.39,4812420,12422
-158939.94523210713,799858.582410359,1772379.1008815584,2048767.732517025,6391.11,4812420,34428
-158939.94523210713,799858.582410359,1711615.2299271477,2095093.3015067817,3125.89,4812420,42428
-158939.94523210713,799858.582410359,-1481686.7716122833,1249664.918173025,9975.57,4812420,0438060
-158939.94523210713,799858.582410359,1350090.3214611178,2054864.9011344553,5296.04,4812420,42430
-158939.94523210713,799858.582410359,-2061495.814282226,2782672.610672488,4194.86,4812420,4138900
-158939.94523210713,799858.582410359,1998332.9605861106,2333090.4812079803,3292.65,4812420,4439300
-158939.94523210713,799858.582410359,1535079.9147619007,1555743.9938894042,4469.66,4812420,37450
-158939.94523210713,799858.582410359,859461.8013811853,1123718.8115117212,9112.63,4812420,0199999
-158939.94523210713,799858.582410359,-1409822.6344101413,1406241.3899135457,10661.27,4812420,0499999
-158939.94523210713,799858.582410359,322334.21099498414,1321049.7468896282,5636.98,4812420,0599999
-158939.94523210713,799858.582410359,-2085691.4601657859,1936302.3225969987,5054.89,4812420,0699999
-158939.94523210713,799858.582410359,-828704.7509787696,1803357.0062836835,8632.55,4812420,0899999
-158939.94523210713,799858.582410359,1959619.8665293732,2301184.0231785546,8913.09,4812420,0999999
-158939.94523210713,799858.582410359,1745647.4769067666,1962793.4271028866,11585.54,4812420,1099999
